TextId,CISI,Region,Site,Type,Symbol,Material,Complete,Direction,Position,TextLength,OccurrenceRole,Before,After,LocalFrame,ReadingTokens,RawText
2582.1,M-54,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,6,7,Medial,033,236,033|236,820-002-798-705-033-240-236,+236-240-033-705-798-002-820+
2606.1,M-79,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,4,7,Medial,233,100,233|100,861-002-233-240-100-740-688,+688/740-100-240-233-002-861+
2608.1,M-81,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:S,Steatite,Y,R/L,4,6,Medial,002,555,002|555,070-617-002-240-555-527,+527-555-240-002-617-070+
2611.1,M-84,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,4,6,Medial,001,765,001|765,920-368-001-240-765-740,+740-765-240-001-368-920+
2620.1,M-93,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,3,5,Medial,741,003,741|003,345-741-240-003-156,+156-003-240-741-345+
2656.1,M-129,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,4,6,Medial,235,233,235|233,360-741-235-240-233-520,+520-233-240-235-741-360+
2660.1,M-133,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,6,8,Medial,220,550,220|550,388-906-812-255-220-240-550-527,+527-550-240-220-255-812-906-388+
2668.1,M-141,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,N,R/L,3,6,Medial,002,636,002|636,031-002-240-636-255-817,+817-255-636/000-000-000-240-002-031-000+
2671.1,M-144,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,3,6,Medial,002,415,002|415,817-002-240-415-100-740,+740-100-415-240-002-817+
2691.1,M-166,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:I,Steatite,Y,R/L,4,6,Medial,806,844,806|844,861-002-806-240-844-390,+390-844-240-806-002-861+
2711.1,M-186,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,1,2,Initial,<START>,520,<START>|520,240-520,+520-240+
2724.1,M-199,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:S,Steatite,Y,R/L,3,7,Medial,002,415,002|415,861-002-240-415-100-740-090,+090-740-100-415-240-002-861+
2732.1,M-208,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,1,2,Initial,<START>,520,<START>|520,240-520,+520-240+
2752.1,M-228,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,1,3,Initial,<START>,636,<START>|636,240-636-740,+740-636-240+
2759.1,M-236,Lower Indus,Mohenjo-daro,SEAL:S,Gaur,Steatite,Y,R/L,3,6,Medial,233,706,233|706,803-233-240-706-033-520,+520-033-706-240-233-803+
2763.1,M-240,Lower Indus,Mohenjo-daro,SEAL:S,Gaur,Steatite,Y,R/L,6,7,Medial,220,520,220|520,603-861-002-032-220-240-520,+520-240-220-032-002-861-603+
2801.1,M-280,Lower Indus,Mohenjo-daro,SEAL:S,Elep,Steatite,Y,R/L,5,7,Medial,002,482,002|482,140-920-944-002-240-482-740,+740-482-240-002-944-920-140+
2806.1,M-285,Lower Indus,Mohenjo-daro,SEAL:S,Elep,Steatite,Y,R/L,3,5,Medial,002,350,002|350,861-002-240-350-504,+504-350-240-002-861+
2809.1,M-289,Lower Indus,Mohenjo-daro,SEAL:S,Tigr,Steatite,Y,R/L,3,5,Medial,002,176,002|176,817-002-240-176-740,+740-176-240-002-817+
2817.1,M-297,Lower Indus,Mohenjo-daro,SEAL:S,Othr,Steatite,Y,R/L,4,6,Medial,575,740,575|740,060-703-575-240-740-090,+090-740-240-575-703-060+
2832.1,M-314,Lower Indus,Mohenjo-daro,SEAL:S,,Steatite,Y,R/L,4,17,Medial,235,231,235|231,820-002-235-240-231-520-466-706-760-740-033-809-308-125-390-817-953,+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
2837.1,M-319,Lower Indus,Mohenjo-daro,SEAL:S,Tigr,Steatite,Y,R/L,3,6,Medial,220,033,220|033,032-220-240-033-812-740,+740-812-033-240-220-032+
2853.1,M-357,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,4,8,Medial,806,472,806|472,820-001-806-240-472-806-100-740,+740-100-806-472-240-806-001-820+
2854.1,M-358,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,5,8,Medial,806,520,806|520,031-502-002-806-240-520-001-003,+003-001-520-240-806-002-502-031+
2865.1,M-369,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,7,11,Medial,220,255,220|255,920-060-742-806-415-220-240-255-435-690-740,+740-690-435-255-240-220-415-806-742-060-920+
2873.1,M-377,Lower Indus,Mohenjo-daro,SEAL:R,,-,Y,R/L,2,6,Medial,235,255,235|255,235-240-255-435-690-740,+740-690-435-255-240-235+
2889.1,M-393,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,4,8,Medial,806,017,806|017,540-002-806-240-017-575-740-679,+679-740-575-017-240-806-002-540+
2901.1,M-405,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,3,5,Medial,235,923,235|923,806-235-240-923-740,+740-923-240-235-806+
2907.1,M-411,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,4,7,Medial,744,233,744|233,272-033-744-240-233-840-390,+390-840-233-240-744-033-272+
2939.1,M-454,Lower Indus,Mohenjo-daro,TAB:B,Scene,-,N,R/L,2,5,Medial,002,840,002|840,002-240-840-032-740,+740-032-840-240-002-000+
2949.1,M-464,Lower Indus,Mohenjo-daro,TAB:B,Cros,-,Y,R/L,5,7,Medial,235,740,235|740,104-645-590-235-240-740-090,+090-740-240-235-590-645-104+
2950.1,M-465,Lower Indus,Mohenjo-daro,TAB:B,Cros,-,Y,R/L,5,7,Medial,235,740,235|740,104-645-590-235-240-740-090,+090-740-240-235-590-645-104+
2951.1,M-466,Lower Indus,Mohenjo-daro,TAB:B,Cros,-,Y,R/L,5,7,Medial,235,740,235|740,104-645-590-235-240-740-090,+090-740-240-235-590-645-104+
2952.1,M-467,Lower Indus,Mohenjo-daro,TAB:B,Cros,-,Y,R/L,5,7,Medial,235,740,235|740,104-645-590-235-240-740-090,+090-740-240-235-590-645-104+
2961.2,M-477,Lower Indus,Mohenjo-daro,TAB:B,Mult,Clay,N,R/L,1,2,Initial,<START>,840,<START>|840,240-840,+840-000-000-240+
2968.1,M-484,Lower Indus,Mohenjo-daro,TAB:B,,Clay,N,R/L,1,3,Initial,<START>,585,<START>|585,240-585-740,+000-740-585-000-240+
2974.2,M-492,Lower Indus,Mohenjo-daro,TAB:B,Mult,Clay,Y,R/L,1,5,Initial,<START>,803,<START>|803,240-803-585-740-090,+090-740-585-803-240+
2985.2,M-509,Lower Indus,Mohenjo-daro,TAB:C,,Copper,Y,R/L,5,6,Medial,740,405,740|405,326-002-176-740-240-405,+405-240-740-176-002-326+
2986.2,M-510,Lower Indus,Mohenjo-daro,TAB:C,,Copper,Y,R/L,5,6,Medial,740,405,740|405,326-002-176-740-240-405,+405-240-740-176-002-326+
3038.1,M-567,Lower Indus,Mohenjo-daro,TAB:C,Gaur,Copper,Y,R/L,2,5,Medial,798,845,798|845,798-240-845-061-407,+407-061-845-240-798+
3039.1,M-568,Lower Indus,Mohenjo-daro,TAB:C,Tigr,Copper,Y,R/L,2,5,Medial,798,845,798|845,798-240-845-061-407,+407-061-845-240-798+
3040.1,M-569,Lower Indus,Mohenjo-daro,TAB:C,-,Copper,Y,R/L,2,5,Medial,798,845,798|845,798-240-845-061-407,+407-061-845-240-798+
3080.1,M-629,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,-,Y,R/L,4,7,Medial,798,176,798|176,861-002-798-240-176-740-679,+679-740-176-240-798-002-861+
3081.1,M-631,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,5,8,Medial,220,706,220|706,263-368-032-220-240-706-033-520,+520-033-706-240-220-032-368-263+
3087.1,M-638,Lower Indus,Mohenjo-daro,SEAL:S,,Steatite,Y,R/L,5,8,Medial,235,055,235|055,590-740-745-235-240-055-482-740,+740-482-055-240-235-745-740-590+
3089.1,M-644,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,5,9,Medial,002,740,002|740,370-090-817-002-240-740-017-585-740,+740-585-017-740-240-002-817-090-370+
3095.1,M-651,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,3,6,Medial,002,220,002|220,820-002-240-220-717-740,+740-717-220-240-002-820+
3098.1,M-657,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,1,2,Initial,<START>,520,<START>|520,240-520,+520-240+
3110.1,M-671,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,5,9,Medial,235,255,235|255,920-060-745-235-240-255-435-690-740,+740-690-435-255-240-235-745-060-920+
3132.1,M-705,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,2,4,Medial,803,772,803|772,803-240-772-740,+740-772-240-803+
3133.1,M-706,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,4,6,Medial,002,773,002|773,031-861-002-240-773-740,+740-773-240-002-861-031+
3146.1,M-722,Lower Indus,Mohenjo-daro,SEAL:S,Bull1,Steatite,Y,R/L,5,7,Medial,220,585,220|585,817-002-032-220-240-585-740,+740-585-240-220-032-002-817+
3181.1,M-758,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,4,7,Medial,742,001,742|001,786-530-742-240-001-760-740,+740-760-001-240-742-530-786+
3182.1,M-759,Lower Indus,Mohenjo-daro,SEAL,,Steatite,Y,R/L,2,3,Medial,806,520,806|520,806-240-520,+520-240-806+
3207.1,M-793,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,-,Y,R/L,4,7,Medial,798,235,798|235,861-002-798-240-235-388-740,+740-388-235-240-798-002-861+
3215.1,M-801,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,?,R/L,1,3,Initial,<START>,176,<START>|176,240-176-740,+740-176-240[
3227.1,M-814,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:S,Steatite,Y,R/L,3,7,Medial,235,705,235|705,803-235-240-705-033-176-740,+740-176-033-705-240-235-803+
3232.1,M-819,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,4,6,Medial,803,233,803|233,817-002-803-240-233-520,+520-233-240-803-002-817+
3239.1,M-827,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:S,Steatite,N,R/L,2,3,Medial,002,226,002|226,002-240-226,+226-240-002-000[
3245.1,M-833,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,3,6,Medial,002,740,002|740,808-002-240-740-550-527,+527-550-740-240-002-808+
3270.1,M-858,Lower Indus,Mohenjo-daro,SEAL:S,Bull1,Steatite,?,R/L,1,2,Initial,<START>,636,<START>|636,240-636,]636-240+
3271.1,M-860,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:S,-,Y,R/L,1,4,Initial,<START>,705,<START>|705,240-705-033-520,+520-033-705-240+
3276.1,M-865,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,4,6,Medial,235,740,235|740,820-001-235-240-740-090,+090-740-240-235-001-820+
3336.1,M-941,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:S,Steatite,N,R/L,4,5,Medial,031,642,031|642,861-002-031-240-642,+000-642-240-031-002-861+
3346.1,M-951,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:S,Steatite,Y,R/L,2,4,Medial,031,927,031|927,031-240-927-740,+740-927-240-031+
3353.1,M-958,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,5,7,Medial,002,772,002|772,590-003-900-002-240-772-740,+740-772-240-002-900-003-590+
3355.1,M-960,Lower Indus,Mohenjo-daro,SEAL:S,Bull1,Steatite,Y,R/L,4,5,Medial,740,520,740|520,575-590-740-240-520,+520-240-740-590-575+
3357.1,M-962,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,-,Y,R/L,2,4,Medial,235,220,235|220,235-240-220-520,+520-220-240-235+
3363.1,M-970,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,Steatite,N,R/L,1,2,Initial,<START>,100,<START>|100,240-100,]000-100-240+
3372.1,M-979,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:J,Faience,Y,R/L,5,7,Medial,002,773,002|773,590-003-900-002-240-773-740,+740-773-240/002-900-003-590+
3396.1,M-1005,Lower Indus,Mohenjo-daro,SEAL:S,-,Steatite,N,R/L,1,5,Initial,<START>,233,<START>|233,240-233-100-740-930,+930/740-100-233-240-000[
3435.1,M-1061,Lower Indus,Mohenjo-daro,SEAL:S,-,Steatite,?,R/L,2,3,Medial,235,255,235|255,235-240-255,+255-240-235[
3442.1,M-1068,Lower Indus,Mohenjo-daro,SEAL:S,-,-,?,R/L,1,4,Initial,<START>,705,<START>|705,240-705-033-520,+520-033-705-240[
3468.1,M-1096,Lower Indus,Mohenjo-daro,SEAL:S,Gaur,Steatite,Y,R/L,2,4,Medial,235,455,235|455,235-240-455-740,+740-455-240-235+
3471.1,M-1099,Lower Indus,Mohenjo-daro,SEAL:S,Gaur,Steatite,?,-,1,2,Initial,<START>,233,<START>|233,240-233,+233-240[
3478.1,M-1107,Lower Indus,Mohenjo-daro,SEAL:S,Zebu,Steatite,N,R/L,3,5,Medial,103,740,103|740,002-103-240-740-565,+565-740-240-103-002-000+
3503.1,M-1136,Lower Indus,Mohenjo-daro,SEAL:S,Rhin,-,?,R/L,3,5,Medial,002,717,002|717,820-002-240-717-740,]740-717-240-002-820+
3511.1,M-1150,Lower Indus,Mohenjo-daro,SEAL:S,Elep,Steatite,Y,R/L,3,6,Medial,002,231,002|231,456-002-240-231-520-621,+621-520-231-240-002-456+
3526.1,M-1166,Lower Indus,Mohenjo-daro,SEAL:S,Tigr,Steatite,Y,R/L,3,5,Medial,002,923,002|923,817-002-240-923-740,+740-923-240-002-817+
3539.1,M-1188,Lower Indus,Mohenjo-daro,SEAL:S,,Steatite,N,R/L,4,7,Medial,002,032,002|032,632-244-002-240-032-632-125,]000/000-125-632-032/240-002-244-632+
3563.1,M-1231,Lower Indus,Mohenjo-daro,SEAL:S,,Steatite,N,L/R,1,2,Initial,<START>,740,<START>|740,240-740,+740-000-240+
3572.1,M-1265,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,4,6,Medial,220,055,220|055,806-032-220-240-055-740,+740-055-240-220-032-806+
3576.1,M-1269,Lower Indus,Mohenjo-daro,SEAL:R,,-,Y,R/L,2,5,Medial,235,706,235|706,235-240-706-033-520,+520-033-706-240-235+
3589.1,M-1284,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,5,8,Medial,806,520,806|520,031-502-002-806-240-520-001-416,+416-001-520-240-806-002-502-031+
3620.1,M-1315,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,1,3,Initial,<START>,142,<START>|142,240-142-617,+617-142-240+
3625.1,M-1320,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,2,5,Medial,798,231,798|231,798-240-231-555-527,+527-555-231-240-798+
3703.1,M-1415,Lower Indus,Mohenjo-daro,TAB:B,Cros,-,Y,R/L,5,7,Medial,235,740,235|740,104-645-590-235-240-740-090,+090-740-240-235-590-645-104+
3704.1,M-1416,Lower Indus,Mohenjo-daro,TAB:B,Cros,Faience,Y,R/L,5,7,Medial,235,740,235|740,104-645-590-235-240-740-090,+090-740-240-235-590-645-104+
3705.2,M-1418,Lower Indus,Mohenjo-daro,TAB:B,,Faience,Y,R/L,1,4,Initial,<START>,415,<START>|415,240-415-100-740,+740-100-415-240+
3770.1,M-1515,Lower Indus,Mohenjo-daro,TAB:C,Othr,Copper,Y,R/L,2,5,Medial,798,845,798|845,798-240-845-061-407,+407-061-845-240-798+
3771.1,M-1516,Lower Indus,Mohenjo-daro,TAB:C,Othr,Copper,Y,R/L,2,5,Medial,798,845,798|845,798-240-845-061-407,+407-061-845-240-798+
3772.1,M-1517,Lower Indus,Mohenjo-daro,TAB:C,Tigr,Copper,Y,R/L,2,5,Medial,798,845,798|845,798-240-845-061-407,+407-061-845-240-798+
3816.1,M-1605,Lower Indus,Mohenjo-daro,POT:T:g,,Clay,?,R/L,1,3,Initial,<START>,515,<START>|515,240-515-520,+520-515-240[
3841.1,M-1651,Lower Indus,Mohenjo-daro,ROD,,Ivory,Y,R/L,1,5,Initial,<START>,838,<START>|838,240-838-585-740-400,+400-740-585-838-240+
3854.1,Ns-6,Lower Indus,Nausharo,SEAL:S,Bull1:J,Steatite,Y,R/L,3,4,Medial,060,520,060|520,922-060-240-520,+520-240-060-922+
3890.1,-,Other,Unknown,SEAL:S,Bull1:W,-,Y,R/L,3,6,Medial,060,231,060|231,820-060-240-231-585-740,+740-585-231-240-060-820+
3893.1,?-4,Other,Unknown,TAB:B,,-,?,-,1,2,Initial,<START>,233,<START>|233,240-233,]233-240[
3959.1,H-1100,Inter-Riverine,Harappa,TAB:B,Bull2,-,Y,R/L,3,5,Medial,002,904,002|904,817-002-240-904-740,+740-904-240-002-817+
3962.1,H-1116,Inter-Riverine,Harappa,TAB:B,-,-,?,R/L,2,2,Final,550,<END>,550|<END>,550-240,]240-550+
3970.1,H-1130,Inter-Riverine,Harappa,TAB:B,,-,Y,R/L,3,5,Medial,002,482,002|482,861-002-240-482-740,+740-482-240-002-861+
3971.1,H-1131,Inter-Riverine,Harappa,TAB:B,,-,Y,R/L,3,5,Medial,002,482,002|482,861-002-240-482-740,+740-482-240-002-861+
3975.1,H-1137,Inter-Riverine,Harappa,TAB:B,,-,Y,R/L,3,5,Medial,060,603,060|603,692-060-240-603-740,+740-603-240-060-692+
3984.1,M-1727,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,-,Y,R/L,1,4,Initial,<START>,503,<START>|503,240-503-070-520,+520-070-503-240+
3985.1,M-1736,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:S,-,Y,R/L,4,8,Medial,741,235,741|235,903-903-741-240-235-705-033-520,+520-033-705-235-240-741-903-903+
4013.1,M-1992,Lower Indus,Mohenjo-daro,SEAL,-,-,?,R/L,1,3,Initial,<START>,328,<START>|328,240-328-740,]740-328-240[
4020.1,M-2030,Lower Indus,Mohenjo-daro,TAB:B,-,-,Y,R/L,1,4,Initial,<START>,803,<START>|803,240-803-585-740,+740-585-803-240+
4031.1,H-1178,Inter-Riverine,Harappa,TAB:I,,-,Y,R/L,1,4,Initial,<START>,636,<START>|636,240-636-740-400,+400-740-636-240+
4154.1,-,Eastern Headwaters,Rakhigarhi,SEAL:S,Bull1,Steatite,?,R/L,4,4,Final,803,<END>,803|<END>,861-002-803-240,]240-803-002-861+
4229.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Bull1:V,Steatite,Y,R/L,4,9,Medial,001,463,001|463,060-820-001-240-463-220-590-390-740,+740-390-590-220-463-240-001-820-060+
4289.1,-,Gujarat/Kutch,Dholavira,TAG,-,Clay,N,R/L,1,2,Initial,<START>,220,<START>|220,240-220,+000-000-000-220-240[
4338.1,-,Gujarat/Kutch,Dholavira,TAG,-,Clay,N,R/L,1,1,Standalone,<START>,<END>,<START>|<END>,240,]000-240[
4344.1,-,Gujarat/Kutch,Dholavira,TAG,-,Clay,N,R/L,3,3,Final,002,<END>,002|<END>,031-002-240,]240-002-031-000[
4580.1,H-1155,Inter-Riverine,Harappa,TAB:B,Bull1:I,-,Y,R/L,4,5,Medial,002,520,002|520,501-405-002-240-520,+520-240-002-405-501+
5216.1,-,Gujarat/Kutch,Gola Dhoro (Bagasra),SEAL:S,Bull1:S,-,Y,R/L,3,7,Medial,820,415,820|415,033-820-240-415-100-740-090,+090-740-100-415-240-820-033+
5218.1,-,Gujarat/Kutch,Gola Dhoro (Bagasra),SEAL:S,Bull1:I,-,Y,R/L,6,9,Medial,060,495,060|495,032-632-368-297-060-240-495-070-520,+520-070-495-240-060-297-368-632-032+
5457.1,H-1718,Inter-Riverine,Harappa,SEAL,-,Steatite,N,R/L,2,2,Final,032,<END>,032|<END>,032-240,]000-240-032+
5560.1,-,Eastern Headwaters,Rakhigarhi,TAG,Elep,Clay,N,R/L,4,6,Medial,741,415,741|415,920-060-741-240-415-100,]000-100-415-240-741-060-920+
